wake_date,sleep_date,wake_hour,sleep_hour,gap_hours,wake_timestamp,sleep_timestamp
2025-03-27,2025-03-27,16.50,10.48,5.95,2025-03-27T16:30:11.037000-04:00,2025-03-27T10:29:27.795000-04:00
2025-03-27,2025-03-27,21.15,16.70,4.42,2025-03-27T21:09:21.160000-04:00,2025-03-27T16:42:30.845000-04:00
2025-03-28,2025-03-27,17.05,23.62,17.41,2025-03-28T17:03:24.254000-04:00,2025-03-27T23:37:37.623000-04:00
2025-04-03,2025-04-03,9.95,0.78,8.94,2025-04-03T09:57:11.241000-04:00,2025-04-03T00:47:06.841000-04:00
2025-04-03,2025-04-03,16.08,11.65,4.41,2025-04-03T16:05:41.748000-04:00,2025-04-03T11:39:41.485000-04:00
2025-04-04,2025-04-04,9.00,3.02,5.97,2025-04-04T09:00:55.435000-04:00,2025-04-04T03:01:45.071000-04:00
2025-04-04,2025-04-04,14.70,11.23,3.45,2025-04-04T14:42:57.020000-04:00,2025-04-04T11:14:41.834000-04:00
2025-04-04,2025-04-04,21.17,15.63,5.48,2025-04-04T21:10:32.300000-04:00,2025-04-04T15:38:20.266000-04:00
2025-04-05,2025-04-04,1.48,21.27,4.12,2025-04-05T01:29:51.219000-04:00,2025-04-04T21:16:58.435000-04:00
2025-04-05,2025-04-05,10.28,2.92,7.35,2025-04-05T10:17:18.101000-04:00,2025-04-05T02:55:07.085000-04:00
2025-04-06,2025-04-05,9.85,21.30,12.44,2025-04-06T09:51:41.295000-04:00,2025-04-05T21:18:05.389000-04:00
2025-04-06,2025-04-06,17.67,14.20,3.25,2025-04-06T17:40:29.265000-04:00,2025-04-06T14:12:59.831000-04:00
2025-04-07,2025-04-06,1.18,17.67,7.46,2025-04-07T01:11:53.676000-04:00,2025-04-06T17:40:29.265000-04:00
2025-04-07,2025-04-07,9.50,1.48,8.00,2025-04-07T09:30:43.788000-04:00,2025-04-07T01:29:10.272000-04:00
2025-04-07,2025-04-07,22.02,16.97,4.93,2025-04-07T22:01:04.118000-04:00,2025-04-07T16:58:50.803000-04:00
2025-04-08,2025-04-07,11.33,23.73,11.56,2025-04-08T11:20:12.836000-04:00,2025-04-07T23:44:26.999000-04:00
2025-04-08,2025-04-08,22.62,15.68,5.27,2025-04-08T22:37:34.330000-04:00,2025-04-08T15:41:30.832000-04:00
2025-04-09,2025-04-08,9.03,22.62,10.37,2025-04-09T09:02:42.978000-04:00,2025-04-08T22:37:34.330000-04:00
2025-04-09,2025-04-09,22.20,17.00,5.07,2025-04-09T22:12:09.294000-04:00,2025-04-09T17:00:51.964000-04:00
2025-04-10,2025-04-10,12.78,3.10,9.64,2025-04-10T12:47:32.232000-04:00,2025-04-10T03:06:42.977000-04:00
2025-04-10,2025-04-10,20.65,14.13,6.40,2025-04-10T20:39:22.546000-04:00,2025-04-10T14:08:12.755000-04:00
2025-04-11,2025-04-11,12.38,3.08,8.97,2025-04-11T12:23:30.142000-04:00,2025-04-11T03:05:53.389000-04:00
2025-04-12,2025-04-11,0.95,16.32,8.60,2025-04-12T00:57:04.576000-04:00,2025-04-11T16:19:41.310000-04:00
2025-04-12,2025-04-12,18.80,2.52,16.24,2025-04-12T18:48:21.985000-04:00,2025-04-12T02:31:18.523000-04:00
2025-04-13,2025-04-13,13.08,4.45,8.61,2025-04-13T13:05:56.861000-04:00,2025-04-13T04:27:01.069000-04:00
2025-04-13,2025-04-13,20.70,13.08,7.52,2025-04-13T20:42:53.760000-04:00,2025-04-13T13:05:56.861000-04:00
2025-04-14,2025-04-14,16.05,1.10,14.93,2025-04-14T16:03:07.533000-04:00,2025-04-14T01:06:16.950000-04:00
2025-04-15,2025-04-15,9.60,2.50,7.05,2025-04-15T09:36:53.860000-04:00,2025-04-15T02:30:06.865000-04:00
2025-04-16,2025-04-16,9.50,2.60,6.88,2025-04-16T09:30:27.732000-04:00,2025-04-16T02:36:44.270000-04:00
2025-04-16,2025-04-16,23.02,17.30,5.63,2025-04-16T23:01:34.605000-04:00,2025-04-16T17:18:07.417000-04:00
2025-04-17,2025-04-16,10.97,23.70,11.22,2025-04-17T10:58:15.859000-04:00,2025-04-16T23:42:01.095000-04:00
2025-04-18,2025-04-18,9.45,1.73,7.55,2025-04-18T09:27:40.531000-04:00,2025-04-18T01:44:15.653000-04:00
2025-04-20,2025-04-19,10.53,18.50,15.81,2025-04-20T10:32:17.270000-04:00,2025-04-19T18:30:22.951000-04:00
2025-04-20,2025-04-20,23.20,14.95,8.20,2025-04-20T23:12:18.377000-04:00,2025-04-20T14:57:38.981000-04:00
2025-04-21,2025-04-21,10.82,2.43,8.09,2025-04-21T10:49:40.936000-04:00,2025-04-21T02:26:54.034000-04:00
2025-04-21,2025-04-21,14.45,11.25,3.18,2025-04-21T14:27:44.843000-04:00,2025-04-21T11:15:55.013000-04:00
2025-04-22,2025-04-22,11.28,0.98,10.28,2025-04-22T11:17:59.520000-04:00,2025-04-22T00:59:35.972000-04:00
2025-04-22,2025-04-22,22.30,17.80,4.35,2025-04-22T22:18:08.694000-04:00,2025-04-22T17:48:16.452000-04:00
2025-04-23,2025-04-23,12.72,1.52,10.99,2025-04-23T12:43:06.985000-04:00,2025-04-23T01:31:33.607000-04:00
2025-04-23,2025-04-23,22.65,15.68,6.89,2025-04-23T22:39:24.190000-04:00,2025-04-23T15:41:03.458000-04:00
2025-04-24,2025-04-24,12.17,1.78,10.32,2025-04-24T12:10:00.329000-04:00,2025-04-24T01:47:17.520000-04:00
2025-04-25,2025-04-24,10.27,15.53,18.64,2025-04-25T10:16:28.660000-04:00,2025-04-24T15:32:42.784000-04:00
2025-04-25,2025-04-25,19.85,14.57,5.23,2025-04-25T19:51:55.582000-04:00,2025-04-25T14:34:55.680000-04:00
2025-04-26,2025-04-25,8.05,23.63,8.37,2025-04-26T08:03:34.369000-04:00,2025-04-25T23:38:43.913000-04:00
2025-04-26,2025-04-26,19.47,8.05,11.19,2025-04-26T19:28:47.887000-04:00,2025-04-26T08:03:34.369000-04:00
2025-04-27,2025-04-27,10.30,6.10,4.16,2025-04-27T10:18:30.453000-04:00,2025-04-27T06:06:22.686000-04:00
2025-04-28,2025-04-27,6.83,23.28,7.52,2025-04-28T06:50:59.882000-04:00,2025-04-27T23:17:45.937000-04:00
2025-04-28,2025-04-28,10.40,6.83,3.38,2025-04-28T10:24:09.510000-04:00,2025-04-28T06:50:59.882000-04:00
2025-04-28,2025-04-28,19.27,14.92,4.29,2025-04-28T19:16:29.290000-04:00,2025-04-28T14:55:16.820000-04:00
2025-04-29,2025-04-29,12.58,3.25,9.24,2025-04-29T12:35:58.648000-04:00,2025-04-29T03:15:29.896000-04:00
2025-04-30,2025-04-29,9.43,19.87,13.32,2025-04-30T09:26:05.450000-04:00,2025-04-29T19:52:07.482000-04:00
2025-05-01,2025-04-30,7.72,17.72,13.87,2025-05-01T07:43:41.680000-04:00,2025-04-30T17:43:37.658000-04:00
2025-05-01,2025-05-01,14.45,7.72,6.69,2025-05-01T14:27:09.927000-04:00,2025-05-01T07:43:41.680000-04:00
2025-05-02,2025-05-02,7.27,0.45,6.62,2025-05-02T07:16:52.866000-04:00,2025-05-02T00:27:27.460000-04:00
2025-05-02,2025-05-02,10.53,7.27,3.23,2025-05-02T10:32:42.847000-04:00,2025-05-02T07:16:52.866000-04:00
2025-05-02,2025-05-02,16.77,12.32,4.30,2025-05-02T16:46:25.195000-04:00,2025-05-02T12:19:01.546000-04:00
2025-05-03,2025-05-02,1.27,21.27,3.94,2025-05-03T01:16:06.913000-04:00,2025-05-02T21:16:58.195000-04:00
2025-05-03,2025-05-03,12.17,2.25,9.89,2025-05-03T12:10:24.269000-04:00,2025-05-03T02:15:33.927000-04:00
2025-05-03,2025-05-03,21.38,14.22,7.13,2025-05-03T21:23:38.993000-04:00,2025-05-03T14:13:15.671000-04:00
2025-05-04,2025-05-04,14.82,0.90,5.95,2025-05-04T14:49:43.533000-04:00,2025-05-04T00:54:45.904000-04:00
2025-05-04,2025-05-04,20.53,15.25,5.25,2025-05-04T20:32:08.030000-04:00,2025-05-04T15:15:18.662000-04:00
2025-05-05,2025-05-04,4.43,22.33,6.05,2025-05-05T04:26:57.708000-04:00,2025-05-04T22:20:53.186000-04:00
2025-05-05,2025-05-05,10.88,4.43,6.42,2025-05-05T10:53:24.256000-04:00,2025-05-05T04:26:57.708000-04:00
2025-05-05,2025-05-05,14.98,11.68,3.27,2025-05-05T14:59:54.352000-04:00,2025-05-05T11:41:46.070000-04:00
2025-05-06,2025-05-05,1.22,18.72,6.45,2025-05-06T01:13:36.770000-04:00,2025-05-05T18:43:52.072000-04:00
2025-05-06,2025-05-06,13.35,1.30,12.02,2025-05-06T13:21:31.140000-04:00,2025-05-06T01:18:28.990000-04:00
2025-05-07,2025-05-07,8.57,2.63,5.91,2025-05-07T08:34:30.708000-04:00,2025-05-07T02:38:35.054000-04:00
2025-05-07,2025-05-07,21.73,17.93,3.78,2025-05-07T21:44:14.829000-04:00,2025-05-07T17:56:01.883000-04:00
2025-05-08,2025-05-07,9.27,23.67,9.57,2025-05-08T09:16:26.852000-04:00,2025-05-07T23:40:25-04:00
2025-05-09,2025-05-08,11.60,22.30,12.57,2025-05-09T11:36:50.939000-04:00,2025-05-08T22:18:31.182000-04:00
2025-05-10,2025-05-09,12.18,16.92,18.98,2025-05-10T12:11:14.275000-04:00,2025-05-09T16:55:46.929000-04:00
2025-05-10,2025-05-10,16.65,12.97,3.50,2025-05-10T16:39:57.672000-04:00,2025-05-10T12:58:05.758000-04:00
2025-05-10,2025-05-10,22.02,18.10,3.88,2025-05-10T22:01:56.693000-04:00,2025-05-10T18:06:46.398000-04:00
2025-05-11,2025-05-10,12.45,23.05,13.39,2025-05-11T12:27:55.257000-04:00,2025-05-10T23:03:38.213000-04:00
2025-05-12,2025-05-11,10.93,22.83,11.96,2025-05-12T10:56:19.401000-04:00,2025-05-11T22:50:34.793000-04:00
2025-05-13,2025-05-13,9.95,2.63,7.11,2025-05-13T09:57:59.240000-04:00,2025-05-13T02:38:37.403000-04:00
2025-05-14,2025-05-14,9.65,3.28,6.07,2025-05-14T09:39:46.044000-04:00,2025-05-14T03:17:32.521000-04:00
2025-05-14,2025-05-14,20.70,16.45,4.21,2025-05-14T20:42:45.813000-04:00,2025-05-14T16:27:11.395000-04:00
2025-05-15,2025-05-14,13.72,20.70,16.06,2025-05-15T13:43:01.032000-04:00,2025-05-14T20:42:45.813000-04:00
2025-05-16,2025-05-15,0.73,17.78,6.71,2025-05-16T00:44:02.138000-04:00,2025-05-15T17:47:11.814000-04:00
2025-05-16,2025-05-16,19.57,1.23,18.30,2025-05-16T19:34:18.978000-04:00,2025-05-16T01:14:43.589000-04:00
2025-05-17,2025-05-16,14.85,22.10,16.43,2025-05-17T14:51:22.850000-04:00,2025-05-16T22:06:28.592000-04:00
2025-05-17,2025-05-17,20.50,14.85,5.63,2025-05-17T20:30:20.968000-04:00,2025-05-17T14:51:22.850000-04:00
2025-05-18,2025-05-17,1.35,21.12,4.20,2025-05-18T01:21:35.514000-04:00,2025-05-17T21:07:26.815000-04:00
2025-05-18,2025-05-18,10.80,1.80,8.97,2025-05-18T10:48:36.393000-04:00,2025-05-18T01:48:23.754000-04:00
2025-05-18,2025-05-18,19.62,11.02,8.58,2025-05-18T19:37:14.581000-04:00,2025-05-18T11:01:08.825000-04:00
2025-05-19,2025-05-18,9.75,20.88,12.82,2025-05-19T09:45:22.930000-04:00,2025-05-18T20:53:51.448000-04:00
2025-05-19,2025-05-19,14.43,9.75,4.57,2025-05-19T14:26:19.950000-04:00,2025-05-19T09:45:22.930000-04:00
2025-05-20,2025-05-19,8.50,22.22,10.10,2025-05-20T08:30:59.846000-04:00,2025-05-19T22:13:06.023000-04:00
2025-05-20,2025-05-20,13.42,8.50,4.39,2025-05-20T13:25:33.721000-04:00,2025-05-20T08:30:59.846000-04:00
2025-05-21,2025-05-21,8.68,4.05,4.58,2025-05-21T08:41:51.513000-04:00,2025-05-21T04:03:29.936000-04:00
2025-05-21,2025-05-21,20.92,16.67,4.21,2025-05-21T20:55:31.678000-04:00,2025-05-21T16:40:51.349000-04:00
2025-05-22,2025-05-21,9.85,21.58,12.25,2025-05-22T09:51:10.419000-04:00,2025-05-21T21:35:03.990000-04:00
2025-05-22,2025-05-22,13.47,9.85,3.60,2025-05-22T13:28:51.445000-04:00,2025-05-22T09:51:10.419000-04:00
2025-05-23,2025-05-22,12.02,20.45,15.53,2025-05-23T12:01:04.353000-04:00,2025-05-22T20:27:06.156000-04:00
2025-05-23,2025-05-23,16.83,12.97,3.66,2025-05-23T16:50:00.598000-04:00,2025-05-23T12:58:18.643000-04:00
2025-05-24,2025-05-23,11.62,20.37,14.97,2025-05-24T11:37:01.230000-04:00,2025-05-23T20:22:30.753000-04:00
2025-05-25,2025-05-25,9.60,3.68,5.82,2025-05-25T09:36:54.183000-04:00,2025-05-25T03:41:42.518000-04:00
2025-05-26,2025-05-26,12.88,3.13,9.71,2025-05-26T12:53:00.228000-04:00,2025-05-26T03:08:35.916000-04:00
2025-05-27,2025-05-27,11.57,4.75,6.81,2025-05-27T11:34:53.195000-04:00,2025-05-27T04:45:13.001000-04:00
2025-05-28,2025-05-28,8.77,3.02,5.51,2025-05-28T08:46:03.604000-04:00,2025-05-28T03:01:01.905000-04:00
2025-05-28,2025-05-28,19.47,14.87,4.57,2025-05-28T19:28:31.748000-04:00,2025-05-28T14:52:29.632000-04:00
2025-05-28,2025-05-28,23.58,19.47,3.91,2025-05-28T23:35:00.888000-04:00,2025-05-28T19:28:31.748000-04:00
2025-05-29,2025-05-29,10.42,6.13,4.19,2025-05-29T10:25:35.850000-04:00,2025-05-29T06:08:59.184000-04:00
2025-05-31,2025-05-31,12.22,4.10,8.04,2025-05-31T12:13:28.238000-04:00,2025-05-31T04:06:07.290000-04:00
2025-05-31,2025-05-31,22.62,18.68,3.87,2025-05-31T22:37:08.955000-04:00,2025-05-31T18:41:00.811000-04:00
2025-06-01,2025-06-01,12.65,1.62,10.99,2025-06-01T12:39:28.658000-04:00,2025-06-01T01:37:01.231000-04:00
2025-06-01,2025-06-01,19.03,12.65,6.35,2025-06-01T19:02:19.822000-04:00,2025-06-01T12:39:28.658000-04:00
2025-06-02,2025-06-02,8.50,1.17,7.30,2025-06-02T08:30:18.603000-04:00,2025-06-02T01:10:28.318000-04:00
2025-06-02,2025-06-02,20.77,17.10,3.61,2025-06-02T20:46:04.595000-04:00,2025-06-02T17:06:11.489000-04:00
2025-06-03,2025-06-03,14.33,0.40,13.85,2025-06-03T14:20:52.239000-04:00,2025-06-03T00:24:09.479000-04:00
2025-06-04,2025-06-03,12.62,16.93,19.66,2025-06-04T12:37:23.204000-04:00,2025-06-03T16:56:04.151000-04:00
2025-06-04,2025-06-04,17.57,12.83,4.70,2025-06-04T17:34:28.626000-04:00,2025-06-04T12:50:34.576000-04:00
2025-06-05,2025-06-05,9.43,2.92,6.32,2025-06-05T09:26:00.249000-04:00,2025-06-05T02:55:50.298000-04:00
2025-06-06,2025-06-06,9.08,3.70,5.33,2025-06-06T09:05:06.677000-04:00,2025-06-06T03:42:25.414000-04:00
2025-06-07,2025-06-07,14.48,1.23,13.15,2025-06-07T14:29:03.564000-04:00,2025-06-07T01:14:10.214000-04:00
2025-06-07,2025-06-07,23.50,14.75,8.71,2025-06-07T23:30:49.872000-04:00,2025-06-07T14:45:56.139000-04:00
2025-06-08,2025-06-08,6.97,1.68,5.18,2025-06-08T06:58:02.039000-04:00,2025-06-08T01:41:33.086000-04:00
2025-06-08,2025-06-08,11.20,7.77,3.04,2025-06-08T11:12:18.259000-04:00,2025-06-08T07:46:58.315000-04:00
2025-06-09,2025-06-09,9.28,0.80,8.45,2025-06-09T09:17:02.349000-04:00,2025-06-09T00:48:57.026000-04:00
2025-06-09,2025-06-09,20.17,16.82,3.21,2025-06-09T20:10:07.351000-04:00,2025-06-09T16:49:52.999000-04:00
2025-06-10,2025-06-09,8.92,23.90,8.89,2025-06-10T08:55:11.309000-04:00,2025-06-09T23:54:04.153000-04:00
2025-06-10,2025-06-10,15.85,12.33,3.28,2025-06-10T15:51:15.357000-04:00,2025-06-10T12:20:02.449000-04:00
2025-06-11,2025-06-10,9.00,23.20,9.75,2025-06-11T09:00:24.742000-04:00,2025-06-10T23:12:32.935000-04:00
2025-06-12,2025-06-11,2.62,22.87,3.66,2025-06-12T02:37:35.519000-04:00,2025-06-11T22:52:58.290000-04:00
2025-06-12,2025-06-12,10.32,3.42,6.87,2025-06-12T10:19:57.156000-04:00,2025-06-12T03:25:40.192000-04:00
2025-06-13,2025-06-13,6.78,3.18,3.45,2025-06-13T06:47:55.395000-04:00,2025-06-13T03:11:30.757000-04:00
2025-06-13,2025-06-13,13.18,8.42,4.69,2025-06-13T13:11:03.212000-04:00,2025-06-13T08:25:35.275000-04:00
2025-06-13,2025-06-13,23.28,20.05,3.19,2025-06-13T23:17:00.129000-04:00,2025-06-13T20:03:47.002000-04:00
2025-06-14,2025-06-13,13.63,23.70,13.92,2025-06-14T13:38:42.941000-04:00,2025-06-13T23:42:23.992000-04:00
2025-06-15,2025-06-14,10.58,16.03,18.53,2025-06-15T10:35:59.395000-04:00,2025-06-14T16:02:21.158000-04:00
2025-06-15,2025-06-15,15.75,11.47,4.22,2025-06-15T15:45:15.642000-04:00,2025-06-15T11:28:16.032000-04:00
2025-06-16,2025-06-15,13.98,22.28,15.68,2025-06-16T13:59:42.398000-04:00,2025-06-15T22:17:06.355000-04:00
2025-06-17,2025-06-17,23.45,19.10,3.01,2025-06-17T23:27:43.914000-04:00,2025-06-17T19:06:25.617000-04:00
2025-06-18,2025-06-18,12.23,0.85,11.33,2025-06-18T12:14:10.058000-04:00,2025-06-18T00:51:48.649000-04:00
2025-06-19,2025-06-18,0.23,19.57,4.32,2025-06-19T00:14:33.956000-04:00,2025-06-18T19:34:10.228000-04:00
2025-06-19,2025-06-19,15.15,7.48,7.65,2025-06-19T15:09:59.066000-04:00,2025-06-19T07:29:09.079000-04:00
2025-06-19,2025-06-19,21.95,17.33,4.46,2025-06-19T21:57:45.249000-04:00,2025-06-19T17:20:56.344000-04:00
2025-06-20,2025-06-20,13.83,1.37,12.42,2025-06-20T13:50:15.018000-04:00,2025-06-20T01:22:32.283000-04:00
2025-06-21,2025-06-20,1.98,20.05,5.90,2025-06-21T01:59:43.233000-04:00,2025-06-20T20:03:36.443000-04:00
2025-06-21,2025-06-21,14.10,2.57,11.47,2025-06-21T14:06:39.433000-04:00,2025-06-21T02:34:50.857000-04:00
2025-06-22,2025-06-22,20.45,6.02,14.37,2025-06-22T20:27:03.340000-04:00,2025-06-22T06:01:43.438000-04:00
2025-06-23,2025-06-23,8.32,0.43,7.62,2025-06-23T08:19:29.247000-04:00,2025-06-23T00:26:56.424000-04:00
2025-06-24,2025-06-23,0.08,16.72,7.21,2025-06-24T00:05:12.889000-04:00,2025-06-23T16:43:20.497000-04:00
2025-06-24,2025-06-24,12.05,3.62,8.32,2025-06-24T12:03:40.241000-04:00,2025-06-24T03:37:47.040000-04:00
2025-06-24,2025-06-24,16.33,13.10,3.21,2025-06-24T16:20:40.805000-04:00,2025-06-24T13:06:50.150000-04:00
2025-06-25,2025-06-25,11.35,6.83,4.48,2025-06-25T11:21:26.991000-04:00,2025-06-25T06:50:24.653000-04:00
2025-06-26,2025-06-26,7.72,3.88,3.80,2025-06-26T07:43:11.665000-04:00,2025-06-26T03:53:12.806000-04:00
2025-06-26,2025-06-26,14.42,10.95,3.41,2025-06-26T14:25:19.161000-04:00,2025-06-26T10:57:59.206000-04:00
2025-06-27,2025-06-26,1.35,17.55,7.13,2025-06-27T01:21:46.644000-04:00,2025-06-26T17:33:11.350000-04:00
2025-06-27,2025-06-27,5.13,1.78,3.32,2025-06-27T05:08:11.126000-04:00,2025-06-27T01:47:48.596000-04:00
2025-06-28,2025-06-27,0.75,16.60,7.47,2025-06-28T00:45:07.950000-04:00,2025-06-27T16:36:44.591000-04:00
2025-06-28,2025-06-28,10.88,0.75,10.09,2025-06-28T10:53:56.548000-04:00,2025-06-28T00:45:07.950000-04:00
2025-06-29,2025-06-28,1.92,18.65,6.77,2025-06-29T01:55:47.779000-04:00,2025-06-28T18:39:29.122000-04:00
2025-06-29,2025-06-29,15.72,2.67,12.66,2025-06-29T15:43:18.145000-04:00,2025-06-29T02:40:34.327000-04:00
2025-06-29,2025-06-29,23.68,15.72,7.54,2025-06-29T23:41:11.428000-04:00,2025-06-29T15:43:18.145000-04:00
2025-06-30,2025-06-29,4.62,23.87,4.63,2025-06-30T04:37:59.918000-04:00,2025-06-29T23:52:48.041000-04:00
2025-06-30,2025-06-30,12.20,7.17,4.99,2025-06-30T12:12:12.832000-04:00,2025-06-30T07:10:52.640000-04:00
2025-06-30,2025-06-30,21.35,16.05,4.94,2025-06-30T21:21:59.573000-04:00,2025-06-30T16:03:19.281000-04:00
2025-07-01,2025-06-30,12.08,23.12,12.94,2025-07-01T12:05:28.505000-04:00,2025-06-30T23:07:20.207000-04:00
2025-07-02,2025-07-01,14.43,23.37,15.05,2025-07-02T14:26:19.874000-04:00,2025-07-01T23:22:00.491000-04:00
2025-07-02,2025-07-02,21.78,17.82,3.90,2025-07-02T21:47:04.290000-04:00,2025-07-02T17:49:53.050000-04:00
2025-07-03,2025-07-02,21.50,23.82,21.65,2025-07-03T21:30:54.371000-04:00,2025-07-02T23:49:06.431000-04:00
2025-07-04,2025-07-04,11.73,0.50,11.17,2025-07-04T11:44:55.544000-04:00,2025-07-04T00:30:02.387000-04:00
2025-07-04,2025-07-04,14.82,11.73,3.03,2025-07-04T14:49:11.441000-04:00,2025-07-04T11:44:55.544000-04:00
2025-07-05,2025-07-04,15.83,19.42,20.36,2025-07-05T15:50:03.700000-04:00,2025-07-04T19:25:59.693000-04:00
2025-07-06,2025-07-06,17.72,0.40,17.29,2025-07-06T17:43:10.718000-04:00,2025-07-06T00:24:26.405000-04:00
2025-07-07,2025-07-07,8.57,2.95,5.53,2025-07-07T08:34:42.480000-04:00,2025-07-07T02:57:47.387000-04:00
2025-07-08,2025-07-07,10.37,16.23,17.99,2025-07-08T10:22:07.276000-04:00,2025-07-07T16:14:11.108000-04:00
2025-07-08,2025-07-08,15.72,10.37,4.80,2025-07-08T15:43:46.740000-04:00,2025-07-08T10:22:07.276000-04:00
2025-07-09,2025-07-08,13.72,21.92,15.67,2025-07-09T13:43:14.432000-04:00,2025-07-08T21:55:46.384000-04:00
2025-07-10,2025-07-09,13.88,19.88,13.33,2025-07-10T13:53:54.938000-04:00,2025-07-09T19:53:23.504000-04:00
2025-07-11,2025-07-10,14.83,17.25,21.54,2025-07-11T14:50:10.055000-04:00,2025-07-10T17:15:00.160000-04:00
2025-07-12,2025-07-11,15.50,16.23,23.17,2025-07-12T15:30:15.432000-04:00,2025-07-11T16:14:32.482000-04:00
2025-07-12,2025-07-12,23.00,17.78,4.53,2025-07-12T23:00:10.790000-04:00,2025-07-12T17:47:37.326000-04:00
2025-07-13,2025-07-12,15.05,23.97,14.67,2025-07-13T15:03:24.001000-04:00,2025-07-12T23:58:48.133000-04:00
2025-07-13,2025-07-13,22.15,15.38,6.73,2025-07-13T22:09:47.506000-04:00,2025-07-13T15:23:05.296000-04:00
2025-07-14,2025-07-14,11.07,0.75,10.09,2025-07-14T11:04:36.776000-04:00,2025-07-14T00:45:01.031000-04:00
2025-07-15,2025-07-14,12.50,16.37,19.61,2025-07-15T12:30:03.133000-04:00,2025-07-14T16:22:45.193000-04:00
2025-07-15,2025-07-15,20.75,13.30,7.25,2025-07-15T20:45:07.849000-04:00,2025-07-15T13:18:15.276000-04:00
2025-07-16,2025-07-16,15.50,1.70,13.73,2025-07-16T15:30:09.705000-04:00,2025-07-16T01:42:36.976000-04:00
2025-07-16,2025-07-16,22.83,18.68,4.05,2025-07-16T22:50:43.890000-04:00,2025-07-16T18:41:00.914000-04:00
2025-07-17,2025-07-17,15.00,0.90,13.99,2025-07-17T15:00:36.064000-04:00,2025-07-17T00:54:44.607000-04:00
2025-07-18,2025-07-18,13.52,1.18,11.51,2025-07-18T13:31:23.372000-04:00,2025-07-18T01:11:26.388000-04:00
2025-07-20,2025-07-20,13.35,0.70,11.96,2025-07-20T13:21:46.746000-04:00,2025-07-20T00:42:08.693000-04:00
2025-07-21,2025-07-21,10.37,0.40,9.93,2025-07-21T10:22:10.573000-04:00,2025-07-21T00:24:40.386000-04:00
2025-07-21,2025-07-21,23.23,16.40,6.75,2025-07-21T23:14:01.295000-04:00,2025-07-21T16:24:21.789000-04:00
2025-07-22,2025-07-22,9.20,0.00,9.12,2025-07-22T09:12:08.206000-04:00,2025-07-22T00:00:30.950000-04:00
2025-07-22,2025-07-22,14.12,10.12,3.98,2025-07-22T14:07:21.221000-04:00,2025-07-22T10:07:08.267000-04:00
2025-07-22,2025-07-22,22.75,18.87,3.86,2025-07-22T22:45:14.838000-04:00,2025-07-22T18:52:08.073000-04:00
2025-07-23,2025-07-23,15.85,0.45,15.35,2025-07-23T15:51:09.385000-04:00,2025-07-23T00:27:34.658000-04:00
2025-07-23,2025-07-23,23.35,18.83,4.30,2025-07-23T23:21:56.509000-04:00,2025-07-23T18:50:11.854000-04:00
2025-07-24,2025-07-24,10.98,1.08,9.72,2025-07-24T10:59:28.613000-04:00,2025-07-24T01:05:52.740000-04:00
2025-07-24,2025-07-24,15.30,12.07,3.18,2025-07-24T15:18:53.010000-04:00,2025-07-24T12:04:11.350000-04:00
2025-07-25,2025-07-24,13.10,20.72,16.38,2025-07-25T13:06:59.782000-04:00,2025-07-24T20:43:20.439000-04:00
2025-07-25,2025-07-25,18.78,14.42,4.33,2025-07-25T18:47:46.535000-04:00,2025-07-25T14:25:10.144000-04:00
2025-07-25,2025-07-25,23.28,19.58,3.68,2025-07-25T23:17:36.778000-04:00,2025-07-25T19:35:50.323000-04:00
2025-07-26,2025-07-26,10.70,2.42,8.27,2025-07-26T10:42:51.521000-04:00,2025-07-26T02:25:03.634000-04:00
2025-07-26,2025-07-26,20.18,11.27,8.71,2025-07-26T20:11:25.828000-04:00,2025-07-26T11:16:10.544000-04:00
2025-07-27,2025-07-27,12.93,0.32,12.56,2025-07-27T12:56:45.237000-04:00,2025-07-27T00:19:14.258000-04:00
2025-07-27,2025-07-27,17.20,13.73,3.44,2025-07-27T17:12:42.155000-04:00,2025-07-27T13:44:50.568000-04:00
2025-07-27,2025-07-27,22.47,19.10,3.31,2025-07-27T22:28:03.018000-04:00,2025-07-27T19:06:39.859000-04:00
2025-07-28,2025-07-28,7.33,3.58,3.68,2025-07-28T07:20:15.782000-04:00,2025-07-28T03:35:34.877000-04:00
2025-07-30,2025-07-30,6.00,2.13,3.79,2025-07-30T06:00:35.460000-04:00,2025-07-30T02:08:46.208000-04:00
2025-07-30,2025-07-30,21.82,18.27,3.54,2025-07-30T21:49:43.546000-04:00,2025-07-30T18:16:15.949000-04:00
2025-07-31,2025-07-31,12.85,0.13,12.65,2025-07-31T12:51:24.652000-04:00,2025-07-31T00:08:10.879000-04:00
2025-07-31,2025-07-31,22.78,18.10,4.67,2025-07-31T22:47:56.966000-04:00,2025-07-31T18:06:51.050000-04:00
2025-08-01,2025-08-01,12.80,0.28,12.47,2025-08-01T12:48:24.793000-04:00,2025-08-01T00:17:24.724000-04:00
2025-08-01,2025-08-01,22.30,15.50,6.43,2025-08-01T22:18:22.199000-04:00,2025-08-01T15:30:41.707000-04:00
2025-08-02,2025-08-02,9.85,0.08,9.76,2025-08-02T09:51:57.805000-04:00,2025-08-02T00:05:10.378000-04:00
2025-08-02,2025-08-02,15.70,12.62,3.07,2025-08-02T15:42:58.928000-04:00,2025-08-02T12:37:35.215000-04:00
